time,left_force_x,left_force_y,left_force_z,left_torque_x,left_torque_y,left_torque_z,right_force_x,right_force_y,right_force_z,right_torque_x,right_torque_y,right_torque_z
0.41,-31.59145737,2.04591155,375.91333008,-34.98297501,-6.80395508,-2.67611742,30.14995384,-1.81165862,382.13916016,-31.44298935,47.3744545,3.18012166
0.41999999,-32.21603012,2.27735472,375.19293213,-34.88973236,-6.70575714,-2.84150219,31.41401672,-3.19609714,381.60290527,-31.34975433,47.27586365,3.08262324
0.42999998,-31.08106613,2.03771996,375.41552734,-34.88973236,-6.70575714,-2.6136775,30.66522026,-1.49227166,382.64105225,-31.34917068,47.27492905,3.01830983
0.44,-30.96945953,2.36211038,375.40942383,-34.88973236,-6.70575714,-3.00992227,30.68344498,-1.81596732,380.57531738,-31.34963989,47.2777977,3.38002563
0.44999999,-31.4740715,2.62989569,375.39337158,-34.88973236,-6.70575714,-2.74321485,29.57526588,-1.42647147,381.55300903,-31.15973282,47.27740097,2.91849351
0.45999998,-30.96188736,2.71880889,375.46234131,-34.88973236,-6.70575714,-2.83843589,30.16293907,-2.06118083,381.04272461,-31.25582504,47.17827606,3.11254716
0.47,-31.34595108,2.31179047,375.48748779,-34.88973236,-6.70575714,-2.41723108,30.41241646,-2.04566073,381.13043213,-31.25582504,47.17827606,3.05105901
0.47999999,-30.35225677,2.06028104,376.02822876,-34.79338837,-6.60649109,-3.1087594,30.91754913,-2.08311725,381.07720947,-31.25354767,47.37692261,3.17928481
0.48999998,-30.957901,1.90276241,375.40289307,-34.88973236,-6.70575714,-2.47850728,30.92390823,-2.31089187,380.58566284,-31.34963989,47.2777977,3.04800105
0.5,-30.81827164,2.12914014,375.81417847,-34.79338837,-6.60649109,-2.77296424,31.59294128,-1.89010406,382.72189331,-31.34917068,47.27492905,3.18131256
0.50999999,-30.71222305,1.64778972,375.50906372,-34.88973236,-6.70575714,-2.61575723,30.77675247,-2.40886998,381.72644043,-31.35133362,47.07821274,3.05723596
0.51999998,-30.68729782,2.25306821,375.41860962,-34.88973236,-6.70575714,-2.77140951,29.85413933,-1.04936624,381.5748291,-31.34975433,47.27586365,3.20747113
0.52999997,-32.36561584,2.33528805,375.87860107,-34.98297501,-6.80395508,-2.61749697,30.86333084,-3.26792645,381.06399536,-31.44742584,46.97908401,3.44151473
0.53999996,-30.964077,1.76575351,375.87356567,-34.98297501,-6.80395508,-2.70954323,30.55736732,-2.51514649,381.09924316,-31.25582504,47.17827606,3.28199983
0.55000001,-31.34204102,1.54881859,376.03683472,-34.98297501,-6.80395508,-2.81234074,30.16373825,-1.55351853,381.01086426,-31.44356918,47.3753891,3.42923379
0.56,-31.22114182,2.4190731,375.94494629,-34.98297501,-6.80395508,-2.67822647,30.77546692,-2.67743182,381.01977539,-31.25582504,47.17827606,3.43702173
0.56999999,-30.57945251,1.84134197,375.51733398,-34.88973236,-6.70575714,-2.97357225,31.20509911,-2.42403817,380.9876709,-31.25582504,47.17827606,3.21034694
0.57999998,-31.82162857,1.60236573,375.78076172,-34.98297501,-6.80395508,-2.21197414,31.39446831,-2.5632441,381.19039917,-31.25582504,47.17827606,3.25008798
0.58999997,-31.98682404,1.82402802,375.91323853,-34.98297501,-6.80395508,-2.6501503,29.67152977,-2.62039971,381.08209229,-31.44356918,47.3753891,2.87675381
0.59999996,-31.57704926,1.41358876,375.69219971,-34.98297501,-6.80395508,-2.64014435,30.27437019,-2.27269292,382.08215332,-31.25524139,47.17733765,3.46955872
0.61000001,-31.33229828,2.4054358,375.8046875,-34.98297501,-6.80395508,-2.5730021,30.69176865,-2.0349257,381.12756348,-31.25582504,47.17827606,3.24859691
0.62,-31.96339035,2.15244818,375.33294678,-35.07676697,-6.70505524,-2.93830347,30.70495605,-1.69059539,381.09729004,-31.25582504,47.17827606,2.882056
0.63,-30.9335556,1.20690823,375.94195557,-35.17169952,-6.60649872,-2.54642439,31.07487679,-0.43356442,381.11062622,-31.25582504,47.17827606,2.88851428
0.63999999,-30.72836304,1.88954258,375.51382446,-35.07931519,-6.90322113,-2.68147445,29.70336342,-2.28931212,380.4229126,-31.34963989,47.2777977,2.89671874
0.64999998,-30.59596252,2.23257232,375.95968628,-34.98297501,-6.80395508,-2.87299848,30.30327415,-2.41398692,380.99664307,-31.25582504,47.17827606,3.23582768
0.65999997,-30.57610703,2.25812054,376.46679688,-35.07790375,-6.70539856,-2.87351942,30.94880486,-1.60949063,380.96697998,-31.25582504,47.17827606,2.63340378
0.66999996,-30.83128738,2.02011561,375.91903687,-34.98297501,-6.80395508,-2.7405982,30.56951523,-2.19561934,381.09280396,-31.25582504,47.17827606,2.85499549
0.68000001,-31.97718811,2.84285021,376.96740723,-35.17115021,-6.80358887,-2.64505649,29.77427101,-2.42923045,381.03027344,-31.25582504,47.17827606,3.10588002
0.69,-31.72534561,1.3366971,376.94055176,-35.17115021,-6.80358887,-2.64916801,31.09504318,-2.38382649,380.50854492,-31.35191727,47.07914734,3.24856448
0.69999999,-31.86328506,2.03246593,375.95355225,-34.98297501,-6.80395508,-2.8124876,30.43119812,-1.69500279,380.53500366,-31.34963989,47.2777977,2.94655919
0.70999998,-31.59450912,1.67203903,376.43304443,-35.07790375,-6.70539856,-2.71341228,31.22651863,-1.68261933,380.57125854,-31.34963989,47.2777977,2.8858254
0.71999997,-30.8338623,2.41423726,376.96020508,-35.17115021,-6.80358887,-2.57334328,30.4042511,-2.41479039,381.0994873,-31.25582504,47.17827606,3.6113863
0.72999996,-30.33235931,1.40012836,377.05169678,-35.17115021,-6.80358887,-2.77748871,30.34545898,-1.78735995,380.0223999,-31.25571442,47.18021011,2.81834888
0.74000001,-31.76063919,1.76845264,376.48428345,-35.07621765,-6.90214539,-2.91275406,30.71656227,-1.41317487,381.00268555,-31.25582504,47.17827606,3.26709938
0.75,-31.091362,2.26374459,376.35046387,-35.07621765,-6.90214539,-2.73648882,31.0490284,-1.6869843,381.03057861,-31.25582504,47.17827606,3.36824298
0.75999999,-31.59635544,2.02814102,376.88220215,-35.17115021,-6.80358887,-2.80578208,30.30485153,-2.7663691,380.98693848,-31.25582504,47.17827606,3.06962276
0.76999998,-31.97062683,3.43078876,376.8515625,-35.17115021,-6.80358887,-2.87059879,31.15111923,-1.24282002,380.06481934,-31.25571442,47.18021011,3.27722359
0.77999997,-31.72423553,2.66036797,376.37670898,-35.07621765,-6.90214539,-2.87069798,29.92931175,-2.01491332,380.48864746,-31.34963989,47.2777977,3.24156618
0.78999996,-31.95851517,1.55340338,376.74343872,-35.17115021,-6.80358887,-2.90511847,30.31335831,-1.45394397,380.54217529,-31.16189957,47.08068848,2.98356295
0.79999995,-31.48158264,1.5729084,377.0480957,-35.17115021,-6.80358887,-2.5816884,30.93369675,-1.72769284,380.53424072,-31.16189957,47.08068848,2.81897402
0.81,-29.93311691,2.89072871,376.93389893,-35.17115021,-6.80358887,-2.53444576,30.1722374,-1.93376946,380.52307129,-31.35122681,47.08014679,2.88230944
0.81999999,-31.11465836,1.29909039,377.13989258,-35.17115021,-6.80358887,-2.95084476,30.4342308,-1.42057109,380.09008789,-31.25571442,47.18021011,3.13813162
0.82999998,-30.60110474,1.57467008,377.06924438,-35.17115021,-6.80358887,-2.28568482,30.14582443,-1.84169602,380.54486084,-31.16189957,47.08068848,3.2436533
0.83999997,-30.70544052,0.79440165,376.88781738,-35.17115021,-6.80358887,-2.71096516,30.66404343,-2.77405095,380.03063965,-31.25799179,46.98155975,3.18446589
0.84999996,-30.96684647,2.29763222,377.02008057,-35.17115021,-6.80358887,-2.64243722,29.50665665,-1.47128701,380.55194092,-31.16189957,47.08068848,3.11242962
0.85999995,-31.23199081,1.77543092,376.95629883,-35.17115021,-6.80358887,-2.91175699,31.13770676,-2.67063546,380.04074097,-31.25571442,47.18021011,3.34103966
0.87,-30.81122208,2.81507301,376.41854858,-35.26493835,-6.70468903,-2.40422797,29.62937546,-1.73564172,380.52700806,-31.16189957,47.08068848,3.21060514
0.88,-31.23235703,1.93659425,376.10150146,-35.36128235,-6.80395889,-2.75066996,30.01203156,-2.53276753,380.02703857,-31.25799179,46.98155975,3.2090826
0.88999999,-31.46847534,2.14032054,376.89508057,-35.17115021,-6.80358887,-3.0032835,30.54632568,-1.69337201,379.97817993,-31.25571442,47.18021011,2.9748559
0.89999998,-31.59135818,2.29726362,376.39001465,-35.26493835,-6.70468903,-2.94138861,30.0018692,-1.60214639,380.58364868,-31.16189957,47.08068848,3.01523876
0.90999997,-31.59663773,2.52124572,376.53131104,-35.26749039,-6.90285873,-2.93713665,29.93975067,-1.07331491,380.38024902,-31.16189957,47.08068848,3.29663992
0.91999996,-31.09319305,2.5349648,376.46170044,-35.26493835,-6.70468903,-2.94283557,31.40693283,-1.73769784,380.64929199,-31.35191727,47.07914734,2.81084466
0.93000001,-30.8479538,2.82614207,376.97305298,-35.17115021,-6.80358887,-3.03151083,29.95623779,-1.81446767,380.00219727,-31.25571442,47.18021011,2.58863544
0.94,-31.35634613,1.66504645,377.53598022,-35.26438904,-6.9017868,-3.0421586,31.0991993,-1.31979203,381.04147339,-31.25582504,47.17827606,3.20351386
0.94999999,-30.8198185,1.96365762,376.98175049,-35.36242294,-6.80430222,-2.51349187,30.55174255,-2.18759894,381.59106445,-31.15973282,47.27740097,3.11419702
0.95999998,-31.98474121,0.68904829,376.81103516,-35.17115021,-6.80358887,-2.88332987,30.92647934,-2.65346169,380.55493164,-31.34963989,47.2777977,3.14115214
0.96999997,-31.83190346,2.05953336,377.38644409,-35.26608276,-6.70503235,-2.87288809,30.54611588,-2.65232635,381.04345703,-31.25740814,46.98062515,2.91959906
0.97999996,-31.72990036,2.34582543,376.98526001,-35.17115021,-6.80358887,-2.64915633,31.05937958,-2.20189118,380.58694458,-31.16189957,47.08068848,2.71827221
0.98999995,-31.2088623,2.79072595,377.31854248,-35.07735825,-6.90248871,-2.70338392,30.43494034,-1.95225453,381.01205444,-31.06580734,47.17981339,2.68714476
1,-31.61174393,1.67200112,376.93505859,-35.17115021,-6.80358887,-2.77944422,31.12126541,-2.27442479,380.64639282,-30.97188187,47.08222198,2.75887299
1.00999999,-31.3316803,2.81589627,376.46286011,-35.07790375,-6.70539856,-2.61106634,30.80844688,-2.32579255,379.97918701,-31.06797409,46.98309326,2.67849946
1.01999998,-31.34777069,2.14722657,375.89813232,-34.98297501,-6.80395508,-2.84393787,31.78676987,-2.5787003,380.05880737,-31.06797409,46.98309326,2.81142116
1.02999997,-32.08437729,2.54907131,375.80059814,-34.79338837,-6.60649109,-2.54102159,31.20408821,-2.67194295,380.02682495,-31.06797409,46.98309326,2.55559897
1.03999996,-31.31625748,3.1330564,376.29846191,-35.07790375,-6.70539856,-2.69785786,30.67276382,-1.63977408,380.54486084,-31.16189957,47.08068848,2.71818876
1.04999995,-32.07634735,3.70596099,376.30987549,-35.07790375,-6.70539856,-2.57206392,31.14152145,-2.46745515,380.55648804,-31.16189957,47.08068848,2.75013256
1.05999994,-30.47586823,1.62363958,377.03051758,-35.17115021,-6.80358887,-2.94354367,31.81199265,-2.44296575,380.66403198,-31.16189957,47.08068848,2.58244944
1.06999993,-31.3442688,2.68235278,376.86972046,-35.17115021,-6.80358887,-2.64251757,30.94835281,-2.21660829,381.05474854,-31.06580734,47.17981339,2.68202496
1.07999992,-32.20746231,2.88498235,376.35784912,-35.26493835,-6.70468903,-2.3775878,31.02269745,-1.64387918,380.57202148,-31.16189957,47.08068848,3.15077925
1.09000003,-31.605093,1.81197548,378.07543945,-35.35932159,-6.80323029,-2.87574267,30.52760696,-3.52689719,380.53765869,-30.97415543,46.88357162,2.74636078
1.10000002,-30.44469261,2.43896341,378.04315186,-35.35932159,-6.80323029,-2.33841467,31.03462219,-1.89691901,380.0736084,-31.06797409,46.98309326,2.62508726
1.11000001,-31.22087479,2.55961204,377.57373047,-35.26438904,-6.9017868,-2.77250409,31.65246773,-1.76827598,380.57739258,-30.97188187,47.08222198,2.68535733
1.12,-30.84939003,2.39153862,378.16448975,-35.35932159,-6.80323029,-3.17189527,32.19582748,-1.03804016,378.95275879,-30.87853622,46.985569,2.81220675
1.13,-31.60319328,2.20134878,377.02960205,-35.54945755,-6.8035965,-2.7791698,31.65471077,-1.19114971,379.01370239,-30.68851471,46.98710632,2.90979481
1.13999999,-31.48660088,1.95024633,378.121521,-35.35932159,-6.80323029,-2.81309962,31.15867233,-1.49214268,379.46643066,-30.7840271,46.887043,3.00851917
1.14999998,-32.47472382,3.26986575,377.47012329,-35.45311737,-6.70433044,-2.54538012,30.49291039,-1.80451822,379.45849609,-30.59469604,46.88758087,2.97105575
1.15999997,-31.69919395,2.9778161,377.42791748,-35.45311737,-6.70433044,-2.60438371,30.96663094,-2.81363726,377.86407471,-30.69068146,46.79039001,2.71037698
1.16999996,-32.00037766,1.75362372,378.00537109,-35.54890823,-7.00069046,-2.68540478,30.47494698,-2.04987478,378.51202393,-30.59458923,46.88951874,3.04562616
1.17999995,-31.18655968,2.72951531,377.8961792,-35.5463562,-6.80252457,-2.60069489,30.21925926,-1.9239068,378.4677124,-30.59458923,46.88951874,2.94960117
1.18999994,-31.09885216,2.11492944,378.58978271,-35.83087158,-6.90142822,-2.61143756,30.51607323,-2.21356678,378.95465088,-30.68851471,46.98710632,3.10741329
1.19999993,-31.47614098,1.5507741,378.63812256,-35.83087158,-6.90142822,-2.55301261,30.87225151,-2.41249657,378.51812744,-30.59458923,46.88951874,2.58568859
1.20999992,-30.83461952,1.68781996,378.61486816,-35.83087158,-6.90142822,-2.90387225,30.87291145,-1.5471282,378.56152344,-30.59458923,46.88951874,2.748806
1.22000003,-31.49065971,2.83901119,378.6439209,-35.83087158,-6.90142822,-3.04190803,31.40498924,-2.14216042,378.4074707,-30.59458923,46.88951874,2.91203451
1.23000002,-31.73496819,1.53420687,378.07281494,-35.92466736,-6.80252838,-2.61949325,31.07927704,-1.74220896,378.37103271,-30.59458923,46.88951874,2.84514761
1.24000001,-30.57385063,1.98935175,378.56466675,-35.83087158,-6.90142822,-2.70715737,29.98412514,-1.08875656,378.49530029,-30.59458923,46.88951874,2.78203249
1.25,-32.21993256,2.1491425,377.98040771,-35.92466736,-6.80252838,-2.71115398,30.7539444,-1.19002295,378.53570557,-30.59458923,46.88951874,2.81292772
1.25999999,-32.59923172,1.27927375,377.89932251,-35.92466736,-6.80252838,-2.97927737,30.10025406,-1.29354525,377.94665527,-30.50066376,46.79192734,3.0713501
1.26999998,-31.21543312,1.61939168,377.42883301,-35.8297348,-6.9010849,-2.6443274,30.27514458,-1.4143095,377.86700439,-30.69068146,46.79039001,2.61290503
1.27999997,-30.70267677,2.58371687,377.46813965,-36.02100754,-6.90179443,-3.0383184,30.1066761,-2.50841904,377.95523071,-30.69068146,46.79039001,3.01424313
1.28999996,-31.18419838,2.144449,377.45294189,-35.8297348,-6.9010849,-2.57106948,29.08202362,-0.79208469,377.3951416,-30.59675598,46.69279861,3.00440788
1.29999995,-31.60093117,1.9278121,376.95135498,-35.9260788,-7.00035095,-2.41830802,29.99138069,-1.52164507,377.91491699,-30.69068146,46.79039001,3.23483515
1.30999994,-31.59022331,1.34277987,377.50283813,-36.02100754,-6.90179443,-3.20821857,30.32546234,-1.42950296,378.55554199,-30.78460693,46.8879776,3.05138826
1.31999993,-31.59379387,1.8227303,378.05682373,-36.11425018,-6.99999237,-2.5156877,30.1244297,-1.86152506,378.96572876,-30.87853622,46.985569,3.43819213
1.32999992,-31.58947182,1.80004764,377.99209595,-36.11425018,-6.99999237,-2.51180673,29.55896187,-0.49496388,379.52294922,-30.9724617,47.08315659,3.11094046
1.33999991,-31.45942497,1.97217345,377.91479492,-36.11425018,-6.99999237,-2.38525891,30.20780945,-0.48988843,379.47979736,-31.16020393,47.28027344,3.00397062
1.35000002,-29.79367638,1.46569037,377.44717407,-36.02100754,-6.90179443,-2.77216792,29.91514587,-2.04148173,380.49133301,-31.34963989,47.2777977,3.56480837
1.36000001,-31.97725868,1.89901972,377.9949646,-36.11425018,-6.99999237,-3.04395413,29.71529007,-1.17103028,380.95806885,-31.44356918,47.3753891,3.20731425
1.37,-30.84938622,1.96725726,376.90136719,-35.9260788,-7.00035095,-2.7778461,30.54260254,-2.40277886,381.60339355,-31.53749466,47.47297668,3.50851631
1.38,-31.34020424,2.70877814,376.99249268,-35.9260788,-7.00035095,-2.96965909,30.45556831,-1.69618058,381.05944824,-31.44356918,47.3753891,3.14766455
1.38999999,-30.31885719,2.14699316,376.54168701,-35.83283234,-6.90216064,-3.1001761,31.32283401,-1.33022714,380.98925781,-31.63358688,47.37384796,3.46447635
1.39999998,-30.04841042,2.92126346,376.10003662,-35.73959351,-6.80396271,-2.63377643,29.84718323,-0.90568995,380.96368408,-31.82133102,47.570961,3.17215014
1.40999997,-30.56884384,3.47119856,374.49749756,-35.64521027,-6.70542526,-3.19595814,30.28955841,-2.15792012,381.05725098,-31.82133102,47.570961,3.77701783
1.41999996,-29.79662704,2.83304405,374.93157959,-35.55141449,-6.8043251,-2.96121001,30.48460388,-1.1533103,381.55966187,-31.9152565,47.66854858,3.34140134
1.42999995,-31.33383179,3.27086544,373.36581421,-35.6466217,-6.90324783,-3.13723111,29.59524918,-2.23060274,381.56884766,-32.10527039,47.66701508,3.01400232
1.43999994,-31.06707764,3.43206072,373.87084961,-35.55027771,-6.80398178,-2.70368528,29.56352425,-2.30164194,383.16271973,-32.19861984,47.76366806,3.70615029
1.44999993,-31.44557953,3.16413546,374.33221436,-35.45648575,-6.90288162,-2.9338491,30.73433495,-1.84818459,383.16412354,-32.38863754,47.76213074,3.53698254
1.45999992,-30.05499268,3.16355729,373.33312988,-35.6466217,-6.90324783,-2.37166929,29.55642891,-3.55666637,384.24356079,-32.57648849,47.95730972,3.32215691
1.46999991,-30.05401611,3.12945509,373.39251709,-35.6466217,-6.90324783,-2.83377528,30.35832977,-3.16767645,384.18511963,-32.57648849,47.95730972,3.28789139
1.48000002,-29.2726593,2.64646792,373.36364746,-35.6466217,-6.90324783,-2.56749034,31.01817703,-2.56038094,383.70959473,-32.67030334,48.05683136,3.22229075
1.49000001,-30.90935516,2.92226148,373.27676392,-35.83534241,-6.70579147,-2.66569662,30.12002182,-2.87454915,384.75949097,-32.67041397,48.05489731,3.34676147
1.5,-30.70101929,2.37811899,372.86529541,-35.74040985,-6.80434799,-2.87244034,30.36487198,-2.91090512,384.80450439,-32.67041397,48.05489731,3.35931253
1.50999999,-30.82214737,2.77540255,373.43118286,-35.83620453,-7.10070801,-2.93502283,31.15522003,-2.5559566,384.14447021,-32.7665062,47.95576859,3.18317986
1.51999998,-30.69421768,2.08710599,372.9619751,-35.92999268,-7.00180817,-2.64518285,31.54124451,-3.11588979,384.1350708,-32.7665062,47.95576859,3.31044984
1.52999997,-29.66967392,3.55661011,373.4387207,-35.83365631,-6.90254211,-2.43368769,30.33789063,-3.05033875,383.69113159,-32.67258072,47.858181,3.30770755
1.53999996,-30.94407272,2.44273925,373.80688477,-36.11816788,-7.00144958,-2.87151432,30.36554337,-2.76281071,383.19906616,-32.76639557,47.95770264,3.51113367
1.54999995,-31.32989883,1.42964602,373.75302124,-35.92689514,-7.00074005,-3.23847079,30.48014641,-3.36195993,383.15905762,-32.76639557,47.95770264,3.5180974
1.55999994,-29.5336113,2.60010433,372.91522217,-35.92999268,-7.00180817,-3.09334421,31.26803589,-3.01250792,383.73339844,-32.67258072,47.858181,3.27767372
1.56999993,-30.43545532,2.56927633,372.29415894,-36.02633667,-7.10107803,-2.64147425,30.10830307,-3.13817525,383.63903809,-32.86259842,47.85664368,3.47218513
1.57999992,-30.94412231,1.72760201,373.26483154,-36.02323914,-7.1000061,-2.74392176,29.97462463,-3.49290538,383.65325928,-32.86259842,47.85664368,3.22032547
1.58999991,-29.8190918,2.56379175,373.9597168,-36.11816788,-7.00144958,-2.67592621,30.64649582,-2.59066081,384.14178467,-33.14585495,47.95369339,3.47405076
1.5999999,-32.19416809,3.26564312,372.64944458,-36.30830002,-7.0018158,-2.80836058,31.46752548,-3.05377841,384.30941772,-32.95425034,48.15288544,3.48945808
1.61000001,-30.90794754,2.99641895,373.20056152,-36.40154266,-7.10001373,-2.79880071,30.60572433,-3.12777114,384.2250061,-33.14585495,47.95369339,3.41710091
1.62,-30.04025269,2.9197011,373.40612793,-36.21450806,-7.10071564,-3.03181362,30.08862305,-4.41585732,384.24530029,-33.14585495,47.95369339,3.65248489
1.63,-29.92952728,2.71037388,373.43276978,-36.21027374,-7.09930038,-2.73579192,30.37459183,-3.01582694,383.14630127,-32.95641327,47.95616531,3.44792223
1.63999999,-28.89988327,2.15190291,372.94311523,-36.30830002,-7.0018158,-3.0000968,30.88502884,-3.85816789,383.6852417,-33.05034256,48.05375671,3.34652638
1.64999998,-30.18914795,2.80245638,372.88458252,-36.30830002,-7.0018158,-2.97307634,30.03995895,-3.79884028,383.58093262,-33.24194717,47.85456467,3.1242137
1.65999997,-31.21728134,2.63909435,373.32162476,-36.40154266,-7.10001373,-2.58218718,30.47963715,-2.74642015,383.77191162,-33.05034256,48.05375671,3.81080341
1.66999996,-30.03594971,2.8208158,372.82418823,-36.30830002,-7.0018158,-2.73580217,30.32025909,-3.64909577,383.75408936,-33.05034256,48.05375671,3.42164993
1.67999995,-29.67166519,2.31834483,373.37246704,-36.40154266,-7.10001373,-2.83626747,30.38929367,-2.50896668,383.71679688,-33.05034256,48.05375671,3.12159085
1.68999994,-29.28525543,2.82168603,373.4498291,-36.40154266,-7.10001373,-2.66753101,30.27683449,-2.85740733,384.19702148,-33.33587265,47.95215225,3.38656378
1.69999993,-30.69348907,3.36028647,373.35168457,-36.40154266,-7.10001373,-2.64154911,30.54789925,-2.94193244,384.16998291,-33.33587265,47.95215225,3.47727776
1.70999992,-30.17911148,1.74042034,373.86846924,-36.49478912,-7.19820404,-2.87375832,30.76140404,-3.68325496,384.79095459,-33.42979813,48.04974365,3.55773401
1.71999991,-31.31690216,2.63823748,373.34686279,-36.40154266,-7.10001373,-2.80855703,31.26895142,-3.71201634,384.74438477,-33.23978043,48.05128098,3.29154348
1.73000002,-29.52783203,3.05081415,372.85809326,-36.49788666,-7.19927979,-2.92930889,29.90905762,-2.92224813,385.18466187,-33.3337059,48.14887238,3.2435329
1.74000001,-30.68433762,2.71413755,373.3336792,-36.40154266,-7.10001373,-2.9365406,29.47211647,-3.32703328,385.29492188,-33.3337059,48.14887238,3.78263736
1.75,-29.7914238,3.30518126,373.36447144,-36.40154266,-7.10001373,-2.86490798,31.28811073,-4.65160847,385.92175293,-33.42763138,48.24645996,3.56980371
1.75999999,-30.69242859,2.36167169,373.8392334,-36.49478912,-7.19820404,-2.83834791,31.34292603,-4.08207893,385.31774902,-33.5237236,48.14733124,3.41961312
1.76999998,-30.80420685,3.94145656,373.34277344,-36.40154266,-7.10001373,-2.96166277,30.65201759,-4.0336628,385.86187744,-33.61765289,48.24492264,3.42613864
1.77999997,-30.17618561,4.23378372,372.85891724,-36.30830002,-7.0018158,-3.35707569,31.9679985,-3.39458704,387.29196167,-33.71099854,48.34157562,3.50895953
1.78999996,-29.05002975,2.79944277,372.46221924,-36.21337128,-7.10037231,-2.74000978,32.3087616,-3.18500471,387.47210693,-33.71099854,48.34157562,3.41998935
1.79999995,-29.53023148,3.48977327,372.32873535,-36.02378845,-6.90291214,-2.85977268,32.231987,-4.23284006,388.41461182,-33.70883179,48.53829575,3.2937696
1.80999994,-30.15627289,4.4928298,372.23922729,-35.83675385,-6.90361786,-2.82533836,32.34963608,-4.94680357,388.4140625,-33.89884949,48.53675461,3.31997681
1.81999993,-30.4264164,4.7195859,371.67547607,-35.74182129,-7.00217438,-2.95621753,32.71359634,-5.00284529,389.44866943,-33.89668274,48.73347092,3.29761362
1.82999992,-30.81937218,4.61285973,371.16564941,-35.64857483,-6.90397644,-2.7666769,32.99552917,-5.15407991,390.51287842,-34.08612061,48.73099899,3.36136484
1.83999991,-30.40069008,5.24153233,370.68945313,-35.555336,-6.80578232,-2.62642264,32.37117004,-4.07530785,391.62783813,-34.08623123,48.72906494,3.03418064
1.8499999,-30.53775978,4.34695721,370.67449951,-35.555336,-6.80578232,-2.82892132,33.62485504,-6.25090551,391.11541748,-34.18004608,48.82858658,3.37954187
1.86000001,-29.77763939,4.65611076,370.2074585,-35.46040344,-6.90433884,-2.85324621,33.52887344,-5.65630436,392.61715698,-34.27180481,49.12289429,3.37115073
1.87,-31.04409599,4.70259762,369.06872559,-35.27391815,-6.70795059,-2.72970152,32.89710617,-5.40495682,393.15777588,-34.36573029,49.22048569,3.40338898
1.88,-29.76264,4.64796162,369.1305542,-35.27391815,-6.70795059,-2.85556197,33.66867065,-5.87897682,394.74908447,-34.45907974,49.31713867,3.47621155
1.88999999,-29.51143456,4.8947134,369.17004395,-35.27391815,-6.70795059,-2.78942442,32.90472412,-5.47381783,395.19073486,-34.36526489,49.21761322,3.504076
1.89999998,-29.39109993,4.71336985,368.72088623,-35.18067169,-6.60975647,-3.12119961,34.29673767,-5.72662735,396.42221069,-34.55242538,49.41379547,3.02125931
1.90999997,-31.03081703,5.78384686,368.0803833,-35.08743286,-6.51155853,-2.62742496,33.89523315,-6.44416332,395.81323242,-34.45849991,49.31620407,3.44353151
1.91999996,-30.12670517,4.75867081,367.43371582,-34.99250031,-6.61011696,-2.8575449,34.17266464,-6.32165527,396.81646729,-34.45860672,49.31427002,3.27916169
1.92999995,-29.11316299,6.17169952,366.58099365,-34.99304962,-6.41302681,-2.84733319,33.13059235,-6.69719982,396.32025146,-34.36309814,49.41433334,3.50738049
1.93999994,-29.98721695,6.08745146,366.53768921,-34.80601501,-6.41372871,-2.58567691,33.92733765,-7.15653133,396.89892578,-34.45702362,49.51192093,3.119385
1.94999993,-30.004673,5.20879936,366.56750488,-34.80601501,-6.41372871,-2.82490325,34.36213303,-6.78909397,397.30627441,-34.3609314,49.61104965,3.18482208
1.95999992,-30.10265732,5.69115067,366.01367188,-34.89980698,-6.31482887,-2.91545582,34.21696854,-6.20169544,396.80838013,-34.45702362,49.51192093,3.18232369
1.96999991,-30.3623848,6.62662792,365.93661499,-34.89980698,-6.31482887,-2.48818398,35.06479645,-8.03531265,396.83795166,-34.26700592,49.51346207,3.51596904
1.9799999,-29.36642838,5.28331852,366.11395264,-34.89980698,-6.31482887,-3.0852313,34.41993713,-7.88144016,397.78009033,-34.45643997,49.51098633,3.63726211
1.99000001,-29.99782753,5.21072102,366.6328125,-34.99473572,-6.21627045,-2.89307523,35.03079605,-7.59574413,396.85357666,-34.26700592,49.51346207,3.24927449
2,-29.10369682,5.41893196,366.63592529,-34.99473572,-6.21627045,-2.9180088,35.04975891,-6.69355392,397.41238403,-34.3625145,49.41339874,3.41382074
2.00999999,-29.48007393,5.58202648,366.55688477,-35.18431854,-6.41373444,-2.8534162,34.49851227,-7.69066525,396.46429443,-34.17308044,49.41587067,3.55235577
2.01999998,-30.47927284,5.76946115,367.13540649,-35.27670288,-6.11701202,-2.75560093,34.26620102,-7.35192394,395.75048828,-33.88982391,49.31882095,3.57283401
2.02999997,-29.72842979,4.71321964,366.54595947,-35.37304306,-6.21627808,-3.08915043,35.03333282,-6.97948456,395.81195068,-33.88982391,49.31882095,3.73834229
2.03999996,-30.24628639,6.22260284,365.99801636,-35.27811432,-6.31483459,-2.88705206,33.47467804,-8.30195904,394.8013916,-33.88971329,49.320755,3.63831711
2.04999995,-29.83839607,4.60668802,366.03137207,-35.46938324,-6.31554413,-2.82113051,33.74634933,-6.84849787,394.63601685,-33.70197296,49.12364197,3.76457763
2.05999994,-29.8344326,6.52664661,366.96472168,-35.46628571,-6.3144722,-2.38244343,34.70212173,-7.03485441,393.25497437,-33.60793686,49.02798843,3.87115288
